iata_code,icao_code,name,city,country,latitude,longitude
POM,AYPY,"Port Moresby Jacksons International Airport","Port Moresby",PG,-9.443380355835,147.2200012207
KRJ,AYQA,"Karawari Airstrip",Amboin,PG,-4.59666666667,143.5225
TLP,AYQL,"Tumolbil Airport",Tumolbil,PG,-4.7748,141.0133
SPH,AYQO,"Sopu Airport",Sopu,PG,-8.3038,147.1659
ONB,AYQQ,"Ononge Airport","Onange Mission",PG,-8.67436111111,147.262416667
SXA,AYQS,"Sialum Airport",Sialum,PG,-6.0908,147.5955
KIQ,AYRA,"Kira Airport",Kira,PG,-8.06511111111,147.332027778
RBP,AYRE,"Raba Raba Airport",Rabaraba,PG,-9.97111111111,149.832222222
RMN,AYRG,"Rumginae Airport",,PG,-5.89722222222,141.271666667
KMR,AYRI,"Karimui Airport",Karimui,PG,-6.4921,144.823
RKU,AYRK,"Kairuku Airport","Yule Island",PG,-8.817000054,146.5243833
MWI,AYRM,"Maramuni Airport",Maramuni,PG,-5.13,143.4829
KOR,AYRO,"Kakoro(Koroko) Airstrip",Kakoro,PG,-7.83466666667,146.5335
MRH,,"May River Airstrip","May River",PG,-4.3615,141.785
SBE,AYSA,"Suabi Airport",,PG,-6.10444444444,142.278333333
SDI,AYSD,"Saidor Airport",Saidor,PG,-5.62713888889,146.462777778
NIS,AYSE,"Simberi Airport","Simberi Island",PG,-2.66222222222,151.997777778
SFU,AYSF,"Safia Airport",Safia,PG,-9.59305555556,148.636111111
SIL,AYSG,"Sila Airport","Sila Mission",PG,-9.07355555556,148.38925
SBV,AYSH,"Sabah Airport",Sabah,PG,-5.5765,155.0489
SIM,AYSJ,"Simbai Airport",Simbai,PG,-5.27861111111,144.544722222
SGK,AYSK,"Sengapi Airstrip",Sengapi,PG,-5.12583333333,144.323611111
SXH,AYSL,"Sehulea Airport",Sehulea,PG,-9.96452777778,151.161861111
SBC,AYSO,"Selbang Airport",Selbang,PG,-5.315,141.752
SMH,AYSP,"Sapmanga Airport",Sapmanga,PG,-6.07527777778,146.811111111
SPV,,"Sepik Plains Airport","Sepik Plains",PG,-3.8821,143.6734
TDS,AYSS,"Sasereme Airport",Sasereme,PG,-7.6217,142.868
SKC,AYSU,"Suki Airport",Suki,PG,-8.0466,141.7222
SXW,AYSV,"Sauren Airport",Sauren,PG,-5.9701,148.8543
SWG,AYSW,"Satwag Airport",Satwag,PG,-6.13955555556,147.279166667
MBV,AYSX,"Masa Airport",Masa,PG,-6.345,147.591
TIZ,AYTA,"Tari Airport",Tari,PG,-5.845,142.947998
TBG,AYTB,"Tabubil Airport",Tabubil,PG,-5.280471,141.227576
TFM,AYTE,"Telefomin Airport",Telefomin,PG,-5.12608,141.641922
TDB,AYTF,"Tetebedi Airport",Tetebedi,PG,-9.1586,148.0686
TGL,AYTG,"Tagula Airport","Sudest Island",PG,-11.3311111111,153.202916667
TFB,AYTH,"Tifalmin Airport",Tifalmin,PG,-5.117249,141.418076
TPI,AYTI,"Tapini Airport",Tapini,PG,-8.35666666667,146.989166667
RAB,AYTK,"Tokua Airport",Kokopo,PG,-4.34046,152.380005
TKW,AYTN,"Tekin Airport",Tekin,PG,-5.243667,142.165194
KDQ,AYTO,"Kamberatoro Airport","Kamberatoro Mission",PG,-3.600556,141.051667
TEP,AYTP,"Tep Tep Airport",Teptep,PG,-5.9553,146.5595
TBQ,AYTR,"Tarabo Airport",Tarabo,PG,-6.46666666667,145.532222222
TSW,AYTS,"Tsewi Airport",Tsewi,PG,-7.0695,146.1272
TRJ,AYTT,"Tarakbits Airport",Tarakbits,PG,-5.614,141.0421
TFI,AYTU,"Tufi Airport",Tufi,PG,-9.07595443726,149.319839478
TBE,AYTV,"Timbunke Airport",Timbunke,PG,-4.196633,143.519222
TWY,AYTW,"Tawa Airport",Tawa,PG,-7.4463,146.1067
TEO,AYTY,"Terapo Airport","Terapo Mission",PG,-8.16972222222,146.194444444
TKB,AYTZ,"Tekadu Airport",Tekadu,PG,-7.6808,146.5503
UMC,AYUC,"Umba Airport",Umba,PG,-7.0214,145.966
URU,AYUE,"Uroubi Airport",Uroubi,PG,-9.5162,148.5591
UBI,AYUI,"Buin Airport",Buin,PG,-6.72916666667,155.683333333
AUV,AYUM,"Aumo Airport",Aumo,PG,-5.73111111111,148.445277778
GLP,AYUP,"Gulgubip Airport",Gulgubip,PG,-5.2808,141.5411
UPR,AYUR,"Upiara Airport",Upiara,PG,-8.5411,142.6503
KUX,AYUY,"Kuyol Airport",,PG,-5.37236111111,141.623888889
UVO,AYUZ,"Uvol Airport",Uvol,PG,-6.0178,150.9557
TLW,AYVL,"Talasea Airport",Talasea,PG,-5.2726,150.0089
TCJ,AYVM,"Torembi Airport",Torembi,PG,-4.0165,143.1329
VAI,AYVN,"Vanimo Airport",Vanimo,PG,-2.6926,141.3028
TON,AYVO,"Tonu Airport",Tonu,PG,-6.6552,155.4326
WUV,AYVW,"Wuvulu Island Airport","Wuvulu Island",PG,-1.73611111111,142.836666667
WAO,AYWB,"Wabo Airport",Wabo,PG,-6.98944444444,145.075111111
WTT,AYWC,"Wantoat Airport",Wantoat,PG,-6.1325,146.467777778
WBM,AYWD,"Wapenamanda Airport",Wapenamanda,PG,-5.635293,143.892231
WAJ,AYWF,"Wawoi Falls Airport","Wavoi Falls",PG,-6.9523,142.6557
AGL,AYWG,"Wanigela Airport",Wanigela,PG,-9.3375,149.155556
WNU,AYWH,"Wanuma Airport",Wanuma,PG,-4.8961,145.3213
WBC,AYWJ,"Wapolu Airport",Wapolu,PG,-9.3376,150.5093
WWK,AYWK,"Wewak International Airport",Wewak,PG,-3.58383011818,143.669006348
WOA,AYWO,"Wonenara Airport",Wonenara,PG,-6.79686111111,145.891944444
WKN,AYWQ,"Wakunai Airport",Wakunai,PG,-5.8603,155.2223
WSU,AYWS,"Wasu Airport",Wasu,PG,-5.96170944919,147.19822526
WTP,AYWT,"Woitape Airport","Fatima Mission",PG,-8.545833,147.2525
WUG,AYWU,"Wau Airport",Wau,PG,-7.345556,146.718611
YVD,AYXE,"Yeva Airport",Yeva,PG,-7.548,146.188
SMJ,AYXI,"Sim Airport",Sim,PG,-7.75,146.9273
TLO,AYXO,"Tol Airport",Tol,PG,-4.98083019257,152.009994507
WPM,AYXP,"Wipim Airport",Wipim,PG,-8.78822,142.882004
WEP,AYXW,"Weam Airport",Weam,PG,-8.6184,141.1381
AYY,,"Arugam Bay SPB",Pottuvil,LK,6.86,81.8238888889
KYX,AYYE,"Yalumet Airport",Yalumet,PG,-6.09,147.0117
YEQ,AYYK,"Yenkis(Yankisa) Airport",,PG,-5.10972222222,143.917666667
TCK,AYYL,"Tinboli Airport",Tinboli,PG,-4.0949,143.3838
LNF,AYYM,"Munbil Airport",,PG,-4.855941,141.220165
RAX,AYYO,"Oram Airport",,PG,-9.63291666667,148.048055556
KPE,AYYP,"Yapsiei Airport",,PG,-4.62805555556,141.094166667
KSX,AYYR,"Yasuru Airport",Yasuru,PG,-6.6015,146.1813
ZEN,AYZA,"Zenag Airport",Zenag,PG,-6.95222222222,146.61625
SWR,AYZI,"Silur Airport","Silur Mission",PG,-4.52988888889,153.054444444
WUM,,"Wasum Airport",Wasum,PG,-6.0491,149.337
SIZ,AYZN,"Sissano Airport",Sissano,PG,-2.99944444444,142.0445
OSG,AYZS,"Ossima Airport",Ossima,PG,-2.91555555556,141.297305556
ZXT,UBTT,"Zabrat Airport",Zabrat,AZ,40.494884,49.977065
HAE,,"Lava Falls Heliport","Supai Village",US,36.1916007996,-113.092002869
AZB,,"Amazon Bay Airport",,PG,-10.2991666667,149.338333333
BAJ,,"Bali Airport","Unea Island",PG,-4.88333333333,149.133333333
BCW,,"Benguera Island Airport","Benguera Island",MZ,-21.8533,35.438301
BCZ,,"Milyakburra Airport","Bickerton Island",AU,-13.7808333333,136.201666667
JAM,,"Bezmer Air Base",Bezmer,BG,42.454899,26.3522
JEG,BGAA,"Aasiaat Airport",Aasiaat,GL,68.721802,-52.784698
AOQ,,"Aappilattoq Heliport",Aappilattoq,GL,72.88703,-55.596287
AGM,,"Tasiilaq Heliport",Tasiilaq,GL,65.612296,-37.618335
LLU,,"Alluitsup Paa Heliport","Alluitsup Paa",GL,60.46445,-45.56917
QUV,,"Aappilattoq Heliport",Aappilattoq,GL,60.148357,-44.286916
JRK,,"Arsuk Heliport",Arsuk,GL,61.176828,-48.419698
QUW,,"Ammassivik Heliport",Ammassivik,GL,60.597376,-45.382445
QGQ,,"Attu Heliport",Attu,GL,67.940663,-53.62187
UAK,BGBW,"Narsarsuaq Airport",Narsarsuaq,GL,61.1605,-45.425999
JCH,BGCH,"Qasigiannguit Heliport",Qasigiannguit,GL,68.822816,-51.173447
CNP,BGCO,"Neerlerit Inaat Airport","Neerlerit Inaat",GL,70.743103,-22.650499
QFG,,"Eqalugaarsuit Heliport",Eqalugaarsuit,GL,60.61972,-45.914062
QFN,,"Narsarmijit Heliport",Narsarmijit,GL,60.004694,-44.656935
JGR,,"Kangilinnguit Heliport",Kangilinnguit,GL,61.22896,-48.09698
GOH,BGGH,"Nuuk Airport",Nuuk,GL,64.191066,-51.67914
JGO,,"Qeqertarsuaq Heliport",Qeqertarsuaq,GL,69.251182,-53.514876
IKE,,"Ikerasak Heliport",Ikerasak,GL,70.498145,-51.303084
QFI,,"Iginniarfik Heliport",Iginniarfik,GL,68.147226,-53.173528
QRY,,"Ikerassaarsuk Heliport",Ikerassaarsuk,GL,68.140881,-53.441459
XIQ,,"Ilimanaq Heliport",Ilimanaq,GL,69.080915,-51.114315
IUI,,"Innarsuit Heliport",Innarsuit,GL,73.199895,-56.010817
IOQ,,"Isortoq Heliport",Isortoq,GL,65.547792,-38.976552
QJI,,"Ikamiut Heliport",Ikamiut,GL,68.634253,-51.832262
JJU,,"Qaqortoq Heliport",Qaqortoq,GL,60.715684,-46.029919
JAV,BGJN,"Ilulissat Airport",Ilulissat,GL,69.243202,-51.057098
QPW,,"Kangaatsiaq Heliport",Kangaatsiaq,GL,68.312657,-53.460208
KUS,BGKK,"Kulusuk Airport",Kulusuk,GL,65.573601,-37.1236
KUZ,,"Kuummiut Heliport",Kuummiut,GL,65.863935,-36.997919
KHQ,,"Kullorsuaq Heliport",Kullorsuaq,GL,74.57805,-57.226828
KGQ,,"Kangersuatsiaq Heliport",Kangersuatsiaq,GL,72.381092,-55.536586
QJE,,"Kitsissuarsuit Heliport",Kitsissuarsuit,GL,68.857926,-53.123295
IOT,,"Illorsuit Heliport",Illorsuit,GL,71.241944,-53.562877
JSU,BGMQ,"Maniitsoq Airport",Maniitsoq,GL,65.412498,-52.9394
JNN,,"Nanortalik Heliport",Nanortalik,GL,60.141884,-45.232977
JUU,,"Nuugaatsiaq Heliport",Nuugaatsiaq,GL,71.538769,-53.205038
JNS,,"Narsaq Heliport",Narsaq,GL,60.917283,-46.059923
NIQ,,"Niaqornat Heliport",Niaqornat,GL,70.789385,-53.662945
NSQ,,"Nuussuaq Heliport",Nuussuaq,GL,74.109853,-57.065037
JFR,BGPT,"Paamiut Airport",Paamiut,GL,62.014736,-49.670937
PQT,,"Qeqertaq Heliport",Qeqertaq,GL,69.995861,-51.300917
NAQ,BGQQ,"Qaanaaq Airport",Qaanaaq,GL,77.488602,-69.388702
QJH,,"Qassimiut Heliport",Qassimiut,GL,60.780959,-47.156249
OBY,,"Ittoqqortoormiit Heliport",Ittoqqortoormiit,GL,70.488229,-21.97168
SFJ,BGSF,"Kangerlussuaq Airport",Kangerlussuaq,GL,67.010446,-50.715294
SGG,BGSG,"Sermiligaaq Heliport",Sermiligaaq,GL,65.90592,-36.378254
SRK,BGSI,"Siorapaluk Heliport",Siorapaluk,GL,77.786517,-70.638657
QOQ,BGSO,"Saarloq Heliport",Saarloq,GL,60.537778,-46.024722
JHS,BGSS,"Sisimiut Airport",Sisimiut,GL,66.951302,-53.729301
SAE,BGST,"Saattut Heliport",Saattut,GL,70.811172,-51.63129
SVR,BGSV,"Savissivik Heliport",Savissivik,GL,76.018613,-65.117683
TQA,BGTA,"Tasiusaq Heliport",Tasiusaq,GL,73.373055,-56.06028
THU,BGTL,"Pituffik Space Base",Pituffik,GL,76.531197,-68.703201
TQI,BGTN,"Tiniteqilaaq Heliport",Tiniteqilaaq,GL,65.892027,-37.783409
XEQ,BGTQ,"Tasiusaq Heliport",Tasiusak,GL,60.194305,-44.813447
JUV,BGUK,"Upernavik Airport",Upernavik,GL,72.790199,-56.1306
UMD,BGUM,"Uummannaq Heliport",Uummannaq,GL,70.680428,-52.11163
JQA,BGUQ,"Qaarsut Airport",Uummannaq,GL,70.7342,-52.696201
JUK,BGUT,"Ukkusissat Heliport",Ukkusissat,GL,71.049438,-51.890016
BHL,,"Bahía de los Ángeles Airport",Ensenada,MX,28.9786,-113.560997
BHT,,"Brighton Downs Airport","Brighton Downs",AU,-23.363333,141.562778
AEY,BIAR,"Akureyri Airport",Akureyri,IS,65.656573,-18.072018
BIU,BIBD,"Bildudalur Airport",Bildudalur,IS,65.641296,-23.5462
BGJ,BIBF,"Borgarfjörður eystri Airport","Borgarfjörður eystri",IS,65.516769,-13.81578
BJD,BIBK,"Bakkafjörður Airport",Bakkafjörður,IS,66.021896362305,-14.82439994812
BLO,BIBL,"Blönduós Airport",Blönduós,IS,65.644997,-20.2875
BXV,BIBV,"Breiðdalsvík Airport",Breiðdalsvík,IS,64.790037,-14.043927
DJU,BIDV,"Djúpivogur Airport",Djúpivogur,IS,64.642372,-14.277297
EGS,BIEG,"Egilsstaðir Airport",Egilsstaðir,IS,65.283302307129,-14.401399612427
FAS,BIFF,"Fáskrúðsfjörður Airport",Fáskrúðsfjörður,IS,64.931456,-14.047957
FAG,BIFM,"Fagurhólsmýri Airport",Fagurhólsmýri,IS,63.874699,-16.6411
GUU,BIGF,"Grundarfjörður Airport",Grundarfjörður,IS,64.991402,-23.224701
GJR,BIGJ,"Gjögur Airport",Gjögur,IS,65.9953,-21.3269
GRY,BIGR,"Grímsey Airport",Grímsey,IS,66.5458,-18.0173
HVK,BIHK,"Hólmavík Airport",Hólmavík,IS,65.704697,-21.6964
HFN,BIHN,"Hornafjörður Airport",Höfn,IS,64.295601,-15.2272
FLI,,"Holt Airport",Flateyri,IS,66.0141804294,-23.4416913986
HZK,BIHU,"Húsavík Airport",Húsavík,IS,65.952301,-17.426001
HLO,,"Ingjaldssanður Airport",Onundarfjörður,IS,66.050003051758,-23.696100234985
IFJ,BIIS,"Ísafjörður Airport",Ísafjörður,IS,66.058098,-23.1353
KEF,BIKF,"Keflavik International Airport",Reykjavík,IS,63.985001,-22.6056
OPA,BIKP,"Kópasker Airport",Kópasker,IS,66.310799,-16.4667
SAK,BIKR,"Sauðárkrókur Airport",Sauðárkrókur,IS,65.7316970825,-19.5727996826
NOR,BINF,"Norðfjörður Airport",Norðfjörður,IS,65.131897,-13.7464
OFJ,BIOF,"Ólafsfjörður Airport",Ólafsfjörður,IS,66.083298,-18.6667
PFJ,BIPA,"Patreksfjörður Airport",Patreksfjörður,IS,65.555801,-23.965
RHA,BIRE,"Reykhólar Airport",Reykhólar,IS,65.452629089355,-22.206115722656
OLI,BIRF,"Rif Airport",Rif,IS,64.9114,-23.823099
RFN,BIRG,"Raufarhöfn Airport",Raufarhöfn,IS,66.406403,-15.9183
RKV,BIRK,"Reykjavík Domestic Airport",Reykjavík,IS,64.128732,-21.93759
MVA,BIRL,"Reykjahlíð Airport",Myvatn,IS,65.6558,-16.9181
SIJ,BISI,"Siglufjörður Airport",Siglufjörður,IS,66.137847,-18.908157
SYK,BIST,"Stykkishólmur Airport",Stykkishólmur,IS,65.058851,-22.764616
TEY,BITE,"Þingeyri Airport",Þingeyri,IS,65.8703,-23.559999
THO,BITN,"Þórshöfn Airport",Þórshöfn,IS,66.218498,-15.3356
VEY,BIVM,"Vestmannaeyjar Airport",Vestmannaeyjar,IS,63.424301147461,-20.278900146484
VPN,BIVO,"Vopnafjörður Airport",Vopnafjörður,IS,65.720596,-14.8506
BJE,,"Baleela Airport","Baleela Base Camp",SD,11.1994444444,28.5230555556
BJQ,,"Bahja Airport",Bahja,OM,19.8730555556,56.0677777778
BJT,,"Bentota River Waterdrome",Bentota,LK,6.431,79.996
PRN,BKPR,"Priština Adem Jashari International Airport",Prishtina,XK,42.5728,21.035801
BMQ,,"Bamburi Airport",Bamburi,KE,-3.983363,39.730982
BNF,,"Baranof Warm Springs Float and Seaplane Base",Baranof,US,57.088799,-134.833146
BNV,,"Boana Airport",Boana,PG,-6.426631,146.826697
BVL,,"Baures Airport",Baures,BO,-13.654426,-63.704718
BOV,,"Boang Airport","Boang Island",PG,-3.3834,153.2812
BQV,,"Bartlett Cove Seaplane Base",Gustavus,US,58.4552,-135.884995
CJZ,,"Pedro Vieira Moreira Airport",Cajazeiras,BR,-6.8827,-38.61583
VDC,SBVC,"Glauber de Andrade Rocha Airport","Vitória da Conquista",BR,-14.907885,-40.914804
CMP,,"Santana do Araguaia Airport","Santana do Araguaia",BR,-9.319906,-50.328536
AAI,,"Arraias Airport",Arraias,BR,-13.025154,-46.884107
ITN,,"Tertuliano Guedes de Pinho Airport",Itabuna,BR,-14.8105,-39.290401
LEP,,"Leopoldina Airport",Leopoldina,BR,-21.468226,-42.727076
CPU,,"Cururupu Airport",Cururupu,BR,-1.820006,-44.864065
CTQ,,"Santa Vitória do Palmar Airport","Santa Vitória do Palmar",BR,-33.502038,-53.344911
APY,,"Alto Parnaíba Airport","Alto Parnaíba",BR,-9.08533,-45.955603
JRN,,"Juruena Airport",Juruena,BR,-10.305833,-58.489445
STZ,,"Santa Terezinha Airport","Santa Terezinha",BR,-10.464722,-50.518612
MTG,,"Vila Bela da Santíssima Trindade Airport","Vila Bela Da Santíssima Trindade",BR,-14.995499,-59.945662
ALT,,"Alenquer Municipal Airport",Alenquer,BR,-1.917,-54.7231
NSB,,"Bimini North Seaplane Base",Bimini,BS,25.767,-79.25
BSV,,"Besakoa Airport",Besakoa,MG,-15.6725,47.061667
BTZ,,"Betong International Airport",Betong,TH,5.79,101.15
HUK,,"Hukuntsi Airport",Hukuntsi,BW,-23.9897,21.758101
BWJ,,"Bawan Airport",,PG,-6.39694444444,146.881666667
BXL,,"Blue Lagoon Seaplane Base","Nanuya Lailai Island",FJ,-16.943,177.368
TXC,,"Orsha Airport - Balbasovo Air Base",Orsha,BY,54.439999,30.2967
BYA,,"Boundary Airport",Boundary,US,64.077678,-141.122088
BYL,,"Bella Yella Airport",Beliyela,LR,7.36916666667,-9.99372222222
BYV,,"Beira Lake Seaplane Base",Colombo,LK,6.92944444444,79.8541666667
BCV,,"Hector Silva Airstrip",Belmopan,BZ,17.269603,-88.776496
BGK,,"Big Creek Airport","Big Creek",BZ,16.519369,-88.407913
CUK,,"Caye Caulker Airport","Caye Caulker",BZ,17.735015,-88.032862
CYC,,"Caye Chapel Airport","Caye Chapel",BZ,17.683792,-88.044985
CZH,,"Corozal Airport",Corozal,BZ,18.3822,-88.411903
DGA,,"Dangriga Airport",Dangriga,BZ,16.98251,-88.230988
INB,,"Independence Airport",Independence,BZ,16.53456,-88.441615
MDB,,"Melinda Airport",Melinda,BZ,17.004299,-88.304199
ORZ,,"H.E Alfredo Martinez (Tower Hill) Airstrip","Orange Walk",BZ,18.046767,-88.583858
PND,,"Punta Gorda Airport","Punta Gorda",BZ,16.1024,-88.808296
SJX,,"Sartaneja Airport",Sartaneja,BZ,18.3561,-88.130798
SPR,,"John Greif II Airport","San Pedro",BZ,17.9139,-87.9711
SQS,,"Matthew Spain Airport","Spanish Lookout",BZ,17.185898,-89.009936
STU,,"Santa Cruz Airport","Santa Cruz",BZ,18.272100448608,-88.456298828125
SVK,,"Silver Creek Airport","Silver Creek",BZ,16.728338,-88.369174
TZA,,"Sir Barry Bowen Municipal Airport","Belize City",BZ,17.517239,-88.195775
BZB,,"Bazaruto Island Airport","Bazaruto Island",MZ,-21.5411,35.4729
BZM,,"Bemolanga Airport",Bemolanga,MG,-17.6925,45.0888333333
PFM,,"Primrose Airport",Primrose,CA,55.390002,-111.1198
YSV,,"Saglek Airport",Saglek,CA,58.474312,-62.653999
YRR,,"Stuart Island Airstrip","Big Bay",CA,50.409447,-125.131617
YMV,,"Mary River Aerodrome","Mary River",CA,71.324167,-79.356944
YHC,,"Hakai Passage Water Aerodrome","Hecate Island",CA,51.669733,-128.08181
YMF,,"Montague Harbour Seaplane Base","Galiano Island",CA,48.89225,-123.39215
PYS,,"Paradise Skypark Airport",Paradise,US,39.71029,-121.616528
YBW,,"Bedwell Harbour Seaplane Base","Bedwell Harbour",CA,48.75,-123.233001709
YTP,,"Tofino Harbour Seaplane Base",Tofino,CA,49.155,-125.91
CBA,,"Alpine Heliport","West Kelowna",CA,49.8636,-119.568045
ZNA,,"Nanaimo Harbour Water Aerodrome",Nanaimo,CA,49.169813,-123.933845
YZZ,,"Trail Regional Airport",Trail,CA,49.055599,-117.609001
YMB,,"Merritt Airport",Merritt,CA,50.122504,-120.745368
YHH,,"Campbell River Seaplane Base","Campbell River",CA,50.049999,-125.25
YWS,,"Whistler/Green Lake Water Aerodrome",Whistler,CA,50.1436004639,-122.948997498
YBF,,"Bamfield Seaplane Base",Bamfield,CA,48.835967,-125.137453
YIG,,"Big Bay Seaplane Base","Stuart Island",CA,50.3923,-125.1372
CJH,,"Chilko Lake (Tsylos Park Lodge) Airport","Chilko Lake",CA,51.625797,-124.144478
YPT,,"Pender Harbour Seaplane Base","Sunshine Coast",CA,49.623785,-124.024884
ZOF,,"Ocean Falls Seaplane Base","Ocean Falls",CA,52.3666992188,-127.717002869
YCA,,"Courtenay Airpark",Courtenay,CA,49.679237,-124.98064
CFQ,,"Creston Valley Regional Airport - Art Sutcliffe Field",Creston,CA,49.03689956665,-116.49800109863
YAA,,"Anahim Lake Airport","Anahim Lake",CA,52.451501,-125.303776
DGF,,"Douglas Lake Airport","Douglas Lake",CA,50.1654600485,-120.171273351
JHL,,"Fort MacKay/Albian Aerodrome","Albian Village",CA,57.2238998413,-111.418998718
ZTS,,"Tahsis Seaplane Base",Tahsis,CA,49.92,-126.655
DUQ,,"Duncan Airport",Duncan,CA,48.754534,-123.709702
YHS,,"Sechelt-Gibsons Airport",Sechelt,CA,49.4606018066,-123.71900177
YKK,,"Kitkatla Seaplane Base",Kitkatla,CA,53.7999992371,-130.432998657
ZQS,,"Queen Charlotte City Seaplane Base","Queen Charlotte",CA,53.25282,-132.074214
WPL,,"Powell Lake Seaplane Base","Powell River",CA,49.887335,-124.53372
XQU,,"Qualicum Beach Airport","Qualicum Beach",CA,49.337456,-124.393086
YMP,,"Port McNeill Airport","Port McNeill",CA,50.57348,-127.027702
YRN,,"Rivers Inlet Seaplane Base","Rivers Inlet",CA,51.683985,-127.264044
YTG,,"Sullivan Bay Seaplane Base","Sullivan Bay",CA,50.885359,-126.831069
YMU,,"Mansons Landing Seaplane Base","Mansons Landing",CA,50.07137,-124.98362
YAV,,"Mayne Island Seaplane Base","Miners Bay",CA,48.852241,-123.301982
YSX,,"Bella Bella/Shearwater Seaplane Base","Bella Bella",CA,52.150002,-128.08299
YGG,,"Ganges Seaplane Base","Salt Spring Island",CA,48.8545,-123.4969
YTB,,"Hartley Bay Seaplane Base","Hartley Bay",CA,53.416698,-129.25
YZA,,"Cache Creek-Ashcroft Regional Airport","Cache Creek",CA,50.775258,-121.321314
ZEL,CBBC,"Bella Bella (Campbell Island) Airport","Bella Bella",CA,52.185001,-128.156994
CBC,,"Cherrabun Airport",,AU,-18.9177777778,125.537777778
YPB,,"Alberni Valley Regional Airport","Port Alberni",CA,49.321899,-124.931
YBO,,"Bob Quinn Lake Airport","Bob Quinn Lake",CA,56.966702,-130.25
TNS,,"Tungsten (Cantung) Airport",Tungsten,CA,61.956901550293,-128.20300292969
TUX,,"Tumbler Ridge Airport","Tumbler Ridge",CA,55.025001525879,-120.93499755859
YWM,,"Williams Harbour Airport","Williams Harbour",CA,52.567377,-55.784883
YSO,,"Postville Airport",Postville,CA,54.9105,-59.78507
YBI,,"Black Tickle Airport","Black Tickle",CA,53.469836,-55.787501
YHG,,"Charlottetown Airport",Charlottetown,CA,52.765774,-56.11237
YFX,,"St. Lewis (Fox Harbour) Airport","St. Lewis",CA,52.372799,-55.673901
YHA,,"Port Hope Simpson Airport","Port Hope Simpson",CA,52.528099060059,-56.286098480225
YRG,,"Rigolet Airport",Rigolet,CA,54.179698944092,-58.457500457764
KGN,,"Kasongo-Lunda Airport",Kasongo-Lunda,CD,-6.468027,16.805012
DVK,,"Diavik Airport",Diavik,CA,64.5113983154,-110.289001465
JOJ,,"Doris Lake","Hope Bay",CA,68.1252746582,-106.585281372
ZFW,,"Fairview Airport",Fairview,CA,56.081401825,-118.434997559
YJP,,"Jasper-Hinton Airport",Hinton,CA,53.319199,-117.752998
YLE,,"Whatì Airport",Whatì,CA,63.131698608398,-117.24600219727
YDC,,"Drayton Valley Industrial Airport","Drayton Valley",CA,53.265800476074,-114.95999908447
NML,,"Fort McMurray / Mildred Lake Airport","Fort McMurray",CA,57.0555992126,-111.573997498
CFM,,"Conklin (Leismer) Airport",Conklin,CA,55.695301,-111.278999
KWD,,"Kavadja Airport",Kavadja,CF,7.964938,23.526018
GSL,,"Taltheilei Narrows Airport","Taltheilei Narrows",CA,62.5980987549,-111.542999268
XMP,,"Macmillan Pass Airport","Macmillan Pass",CA,63.181098938,-130.20199585
DAS,,"Great Bear Lake Airport","Great Bear Lake",CA,66.703053,-119.716816
YFI,,"Fort Mackay / Firebag","Suncor Energy Site",CA,57.275833,-110.976666
YOE,,"Donnelly Airport",Donnelly,CA,55.7094,-117.094002
TIL,,"Cheadle Airport",Cheadle,CA,51.057498931885,-113.62400054932
OKG,,"Okoyo Airport",Okoyo,CG,-1.4483300447464,15.073300361633
CGA,,"Craig Seaplane Base",Craig,US,55.478802,-133.147995
CGG,,"Casiguran Airport",Casiguran,PH,16.1941,122.0651
GHK,,"Gahcho Kue","Kennedy Lake",CA,63.435198,-109.144812
CHP,,"Circle Hot Springs Airport","Circle Hot Springs",US,65.485496521,-144.610992432
CIV,,"Chomley Seaplane Base",Chomley,US,55.217,-132.21
LRQ,,"Laurie River Airport","Laurie River",CA,56.2486000061,-101.304000854
YDJ,,"Hatchet Lake Airport","Hatchet Lake",CA,58.662498474121,-103.53800201416
YDU,,"Kasba Lake Airport","Kasba Lake",CA,60.291900634766,-102.50199890137
YFL,,"Fort Reliance Seaplane Base","Fort Reliance",CA,62.7,-109.167
XCL,,"Cluff Lake Airport","Cluff Lake",CA,58.3911018372,-109.51599884
YKE,,"Knee Lake Airport","Knee Lake",CA,54.915298,-94.798103
SUR,,"Summer Beaver Airport","Summer Beaver",CA,52.708599090576,-88.541900634766
CKD,,"Crooked Creek Airport","Crooked Creek",US,61.870315,-158.137636
YTT,,"Tisdale Airport",Tisdale,CA,52.836700439453,-104.06700134277
YAX,,"Wapekeka Airport","Angling Lake",CA,53.849201202393,-89.579399108887
WNN,,"Wunnumin Lake Airport","Wunnumin Lake",CA,52.893902,-89.2892
YBS,,"Opapimiskan Lake Airport","Opapimiskan Lake",CA,52.6067008972,-90.3768997192
YNO,,"North Spirit Lake Airport","North Spirit Lake",CA,52.490001678467,-92.971099853516
CKR,,"Crane Island Airstrip","Crane Island",US,48.5978,-122.9979
CKU,,"Cordova Municipal Airport",Cordova,US,60.5438995361,-145.727005005
YDW,,"North of Sixty Airport","Obre Lake",CA,60.316398620605,-103.12899780273
